eur_price,rooms,surface_area,bathrooms,partition_decomandat,partition_other,comfort_other,comfort_1,comfort_lux,max_floor,first_floor,last_floor,middle_floor,bathrooms_ratio,after_2010,before_1941,between_1941_1977,between_1977_1990,between_1990_2000,between_2000_2010,not_finished,not_started,concrete_building_structure,other_building_structure,unknown_building_structure,has_balconies,has_parking_spots_or_garages,has_floor_heating,only_district_heating,building_with_video_surveillance,1_mai_area,agronomie_area,aviatiei_area,aviatorilor_area,banu_manta_area,chibrit_area,domenii_area,dristor_area,stefan_cel_mare_area,titulescu_area,turda_area
1190000.0,5,206.0,3,0,1,0,0,1,12,0,1,0,0.6,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
139888.0,3,53.0,1,0,1,1,0,0,4,0,0,1,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56300.0,1,28.0,1,1,0,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
345100.0,3,100.0,2,1,0,0,1,0,2,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
95000.0,2,51.0,1,1,0,0,1,0,9,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
395080.0,3,112.0,2,0,1,0,0,1,3,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
95000.0,2,48.0,1,0,1,0,1,0,7,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
229670.0,3,72.49,2,1,0,0,0,1,12,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
261800.0,4,101.0,2,1,0,0,1,0,11,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
360000.0,3,94.0,2,1,0,0,0,1,3,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93900.0,2,64.0,1,0,1,0,1,0,10,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
245000.0,3,105.0,2,1,0,0,1,0,3,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
275000.0,3,103.0,2,0,1,0,0,1,20,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134003.1,2,58.01,1,1,0,0,0,1,5,0,0,1,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
134003.1,2,58.01,1,1,0,0,0,1,5,0,0,1,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
170000.0,3,68.4,2,1,0,0,0,1,4,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1190000.0,5,205.88,3,1,0,0,0,1,12,0,1,0,0.6,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
239900.0,4,82.2,2,1,0,1,0,0,4,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
399230.0,4,112.0,2,1,0,0,0,1,4,0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
118697.25,1,43.61,1,1,0,0,0,1,12,0,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85000.0,2,51.0,1,1,0,0,1,0,7,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134003.1,2,58.01,1,1,0,0,0,1,5,0,0,1,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
289000.0,4,93.0,2,1,0,0,0,1,3,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214000.0,4,82.0,2,1,0,0,1,0,4,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
950000.0,2,970.0,1,1,0,0,1,0,5,0,0,1,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
275609.95,2,84.73,2,1,0,0,0,1,4,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
130900.0,3,53.0,1,0,1,0,0,1,4,0,0,1,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107499.0,2,67.5,2,0,1,0,1,0,11,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
459340.0,4,164.0,3,1,0,0,0,1,3,0,1,0,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
107000.0,2,77.0,1,0,1,0,1,0,11,0,1,0,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
58500.0,2,43.97,1,0,1,0,1,0,7,0,1,0,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
272510.0,3,120.0,2,1,0,0,0,1,4,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
147000.0,3,70.0,1,1,0,0,1,0,11,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
776150.13,4,165.0,3,0,1,0,0,1,12,0,1,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
420000.0,4,117.0,2,1,0,0,1,0,3,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206000.0,3,103.0,2,1,0,0,1,0,5,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309400.0,3,89.0,2,0,1,0,0,1,10,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384000.0,4,129.0,2,0,1,0,0,1,4,0,1,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196000.0,3,98.0,2,1,0,0,1,0,5,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51500.0,1,23.0,1,0,1,1,0,0,10,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
350000.0,4,92.0,2,1,0,0,0,1,3,1,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215000.0,4,88.0,2,1,0,0,1,0,4,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85997.0,2,50.0,1,0,1,0,1,0,8,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
273700.0,3,89.0,2,1,0,0,0,1,8,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
145000.0,3,60.0,1,0,1,0,1,0,1,1,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
226100.0,4,86.0,2,1,0,0,1,0,4,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327434.45,2,95.0,2,1,0,0,1,0,4,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
205000.0,3,60.0,2,0,1,0,0,1,6,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86500.0,2,53.0,1,1,0,0,1,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72000.0,1,38.0,1,1,0,0,1,0,8,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
399840.0,3,79.0,2,1,0,0,1,0,2,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
320000.0,3,110.0,3,1,0,0,1,0,2,1,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
345000.0,3,111.0,3,1,0,0,0,1,4,0,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
167790.0,2,52.0,1,1,0,0,1,0,10,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
174930.0,2,56.0,1,0,1,0,0,1,11,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
134003.1,2,58.01,1,1,0,0,0,1,5,0,0,1,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
271064.15,2,82.71,2,1,0,0,0,1,4,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
73000.0,1,30.0,1,1,0,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
81000.0,2,45.0,1,0,1,0,1,0,9,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131900.0,3,53.0,1,0,1,0,1,0,4,0,0,1,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
134950.0,2,55.0,1,0,1,0,1,0,11,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
108780.0,2,53.0,2,1,0,0,1,0,2,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
134400.0,2,55.59,1,0,1,0,1,0,3,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
214485.6,3,73.0,2,1,0,0,0,1,11,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
136500.0,3,68.0,2,0,1,0,1,0,10,0,0,1,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
51300.0,1,23.4,1,0,1,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
309400.0,3,89.0,2,1,0,0,0,1,10,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230407.8,3,82.43,2,1,0,0,0,1,12,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
315350.0,3,82.72,2,1,0,0,1,0,6,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
86900.0,2,58.0,1,1,0,0,1,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143000.0,3,73.3,2,0,1,0,1,0,10,0,0,1,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91900.0,2,44.0,1,0,1,0,1,0,7,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
500000.0,3,256.0,3,1,0,0,0,1,5,0,1,0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109900.0,2,56.0,1,1,0,1,0,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
130000.0,3,63.0,1,1,0,0,1,0,11,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
161000.0,4,77.0,2,1,0,0,1,0,8,0,1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
79900.0,3,53.0,1,1,0,1,0,0,4,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
107500.0,2,67.5,1,0,1,0,1,0,11,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
167790.0,2,52.0,1,1,0,0,1,0,10,0,0,1,0.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95000.0,2,51.0,1,1,0,0,1,0,9,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
87000.0,2,50.0,1,0,1,0,1,0,7,0,0,1,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
315350.0,3,96.5,2,1,0,0,1,0,6,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
374600.0,2,61.0,1,0,1,0,0,1,2,0,1,0,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39000.0,1,31.0,1,1,0,0,1,0,1,1,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537250.0,5,185.0,3,1,0,0,1,0,7,0,1,0,0.6,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
109000.0,3,74.0,1,1,0,0,1,0,10,0,0,1,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
475000.0,4,197.04,3,1,0,0,0,1,5,0,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228500.0,3,97.0,2,0,1,0,0,1,10,0,0,1,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
177000.0,3,91.0,2,1,0,0,1,0,1,1,0,0,0.6666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51300.0,1,27.0,1,1,0,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
209916.0,3,78.0,2,1,0,0,1,0,2,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
141000.0,2,53.0,1,1,0,0,0,1,10,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
93500.0,2,53.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110000.0,3,65.0,1,0,1,1,0,0,10,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
180000.0,3,90.0,2,1,0,0,1,0,5,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
220626.0,3,73.15,2,1,0,0,0,1,7,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
138000.0,3,70.0,1,1,0,0,1,0,11,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
66000.0,2,49.0,1,0,1,0,1,0,7,0,1,0,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89900.0,1,29.0,1,0,1,0,1,0,3,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69000.0,2,45.0,1,0,1,0,1,0,3,0,1,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000.0,2,47.0,1,0,1,0,1,0,7,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
240000.0,4,90.0,2,0,1,0,1,0,4,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142401.0,2,52.3,1,1,0,0,0,1,9,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
132510.0,2,59.0,2,1,0,0,1,0,2,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112000.0,2,44.0,1,0,1,0,0,1,8,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
129826.2,2,44.0,1,1,0,0,0,1,11,1,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95000.0,2,51.0,1,1,0,0,1,0,9,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44990.0,1,28.0,1,0,1,0,1,0,9,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
124900.0,2,51.0,1,0,1,0,1,0,8,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
86835.0,1,42.0,1,0,1,0,1,0,4,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
120000.0,3,75.0,2,1,0,0,1,0,4,1,0,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167671.0,2,60.0,1,1,0,0,0,1,10,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
420000.0,4,207.0,2,0,1,0,0,1,6,0,0,1,0.5,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114900.0,3,60.0,1,0,1,0,1,0,9,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
147000.0,3,70.0,1,1,0,0,1,0,11,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
110000.0,2,77.0,2,1,0,0,1,0,11,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
80000.0,2,59.0,1,0,1,0,1,0,7,0,0,1,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
134710.80000000002,3,61.15,1,1,0,0,1,0,12,0,0,1,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76000.0,2,44.0,1,0,1,0,1,0,7,0,0,1,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
435000.0,4,130.0,3,1,0,0,0,1,11,0,1,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
244850.0,3,105.0,2,1,0,0,1,0,3,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140000.0,2,64.0,1,1,0,0,1,0,5,0,0,1,0.5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
260000.0,3,80.0,2,1,0,0,0,1,4,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
86400.0,2,57.0,1,1,0,0,1,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150000.0,2,61.0,1,1,0,0,1,0,3,0,0,1,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184000.0,4,86.0,2,1,0,0,1,0,10,1,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95000.0,2,51.3,1,1,0,1,0,0,9,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
136500.0,3,74.0,2,1,0,0,1,0,10,0,0,1,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
460000.0,4,156.0,2,1,0,0,1,0,3,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82700.0,2,42.0,1,0,1,0,1,0,3,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
63000.0,1,30.0,1,0,1,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
227500.0,4,184.0,3,1,0,0,0,1,5,0,1,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77000.0,1,32.0,1,1,0,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
89000.0,2,60.0,1,1,0,0,1,0,7,0,0,1,0.5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
290000.0,3,94.0,2,1,0,0,1,0,7,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81000.0,2,45.0,1,0,1,0,1,0,8,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
107500.0,2,77.0,2,0,1,0,1,0,11,0,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57500.0,1,30.0,1,0,1,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
600000.0,4,159.0,3,1,0,0,1,0,11,0,1,0,0.75,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78500.0,1,41.0,1,0,1,0,1,0,3,0,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
274710.0,4,87.72,2,1,0,0,0,1,7,0,1,0,0.5,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
149900.0,2,65.0,1,1,0,0,1,0,3,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000.0,2,47.0,1,0,1,0,1,0,7,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
78800.0,2,59.0,1,0,1,0,1,0,7,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
123300.0,2,62.0,1,1,0,0,1,0,4,0,0,1,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98500.0,3,67.0,1,1,0,0,1,0,6,0,0,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
315000.0,5,156.0,3,1,0,0,0,1,4,1,0,0,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82000.0,1,38.0,1,1,0,0,0,1,10,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
107499.0,3,66.0,2,0,1,0,1,0,11,0,1,0,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
141000.0,2,51.0,1,1,0,0,1,0,10,0,0,1,0.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135000.0,3,68.0,1,1,0,0,1,0,10,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
